id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000268227Negro","in stock","new","BILLETERA Our kind records","¡Refleja tu estilo único con las billeteras de la temporada 2024 de Rusty! Cada billetera es una obra maestra de innovación y calidad, fusionando moda y funcionalidad en cada detalle. Diseñadas para acompañar tus aventuras diarias, estas billeteras son el complemento perfecto para quienes buscan autenticidad y distinción. Con materiales premium y un toque vanguardista, lleva contigo la esencia inconfundible de Rusty. ¡Haz de cada transacción un acto de estilo con las billeteras Rusty 2024!","https://rusty.cl/hombre-accesorios-billetera-our-kind-records-1000268227negro.html","https://rusty.cl/media/catalog/product/7/a/7ab538-mv24lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Negro","",""
"1000268229Café","in stock","new","BILLETERA Div Rusty","¡Refleja tu estilo único con las billeteras de la temporada 2024 de Rusty! Cada billetera es una obra maestra de innovación y calidad, fusionando moda y funcionalidad en cada detalle. Diseñadas para acompañar tus aventuras diarias, estas billeteras son el complemento perfecto para quienes buscan autenticidad y distinción. Con materiales premium y un toque vanguardista, lleva contigo la esencia inconfundible de Rusty. ¡Haz de cada transacción un acto de estilo con las billeteras Rusty 2024!","https://rusty.cl/hombre-accesorios-billetera-div-rusty-1000268229cafe.html","https://rusty.cl/media/catalog/product/7/a/7ab539-mv24lisobrown-1.jpg","16990.00 CLP","","","Rusty","","","Cafe","",""
"1000268231Negro","in stock","new","BILLETERA Big R","¡Refleja tu estilo único con las billeteras de la temporada 2024 de Rusty! Cada billetera es una obra maestra de innovación y calidad, fusionando moda y funcionalidad en cada detalle. Diseñadas para acompañar tus aventuras diarias, estas billeteras son el complemento perfecto para quienes buscan autenticidad y distinción. Con materiales premium y un toque vanguardista, lleva contigo la esencia inconfundible de Rusty. ¡Haz de cada transacción un acto de estilo con las billeteras Rusty 2024!","https://rusty.cl/hombre-accesorios-billetera-big-r-1000268231negro.html","https://rusty.cl/media/catalog/product/7/a/7ab540-mv24lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Negro","",""
"1000268486Negro","in stock","new","CINTURON No clocks","¡Añade un toque de audacia a tu estilo con los cinturones de la temporada 2024 de Rusty! Cada hebilla cuenta una historia de resistencia y elegancia, fusionando moda y funcionalidad con un giro vanguardista. Estos cinturones no solo sostienen tu look, sino que también son expresiones de tu espíritu aventurero. Con detalles únicos y materiales de primera calidad, los cinturones Rusty son la declaración de moda que estabas esperando. ¡Enciende tu estilo con los cinturones de la nueva temporada!","https://rusty.cl/hombre-accesorios-cinturon-no-clocks-1000268486negro.html","https://rusty.cl/media/catalog/product/7/a/7av543-mv24lisoblack-1.jpg","16990.00 CLP","","","Rusty","","","Negro","",""
"1000268233Negro","in stock","new","BILLETERA SPIRAL","Sumérgete en el universo Rusty, donde las billeteras narran una historia de estilo genuino. Con un equilibrio único entre lo contemporáneo y lo clásico, cada pieza es una expresión auténtica de funcionalidad y distinción. Descubre la esencia de Rusty, donde el diseño cobra vida y redefine tu experiencia cotidiana.","https://rusty.cl/hombre-accesorios-billetera-spiral-1000268233negro.html","https://rusty.cl/media/catalog/product/7/a/7ab541-mv24fullprintblack-1.jpg","14990.00 CLP","","","Rusty","","","","",""
"1000268235Negro","in stock","new","BILLETERA BROKE GLASS","Sumérgete en el universo Rusty, donde las billeteras narran una historia de estilo genuino. Con un equilibrio único entre lo contemporáneo y lo clásico, cada pieza es una expresión auténtica de funcionalidad y distinción. Descubre la esencia de Rusty, donde el diseño cobra vida y redefine tu experiencia cotidiana.","https://rusty.cl/hombre-accesorios-billetera-broke-glass-1000268235negro.html","https://rusty.cl/media/catalog/product/7/a/7ab542-mv24fullprintblack-1.jpg","14990.00 CLP","","","Rusty","","","","",""
"1000268491Café","in stock","new","CINTURÓN 5/9","Sumérgete en la artesanía excepcional de los cinturones Rusty, donde cada detalle cuenta una historia de autenticidad y estilo sin igual. Confeccionados con pasión y precisión, estos cinturones fusionan a la perfección la robustez con la elegancia, transformando tu look diario en una expresión única de individualidad. Descubre la esencia distintiva de Rusty, donde la moda y la funcionalidad convergen con gracia.","https://rusty.cl/hombre-accesorios-cinturon-5-9-1000268491cafe.html","https://rusty.cl/media/catalog/product/7/a/7av544-mv24lisobrown-2.jpg","17990.00 CLP","","","Rusty","","","","",""
"1000268498Multicolor","in stock","new","CINTURÓN GIANT R DUO","Sumérgete en la artesanía excepcional de los cinturones Rusty, donde cada detalle cuenta una historia de autenticidad y estilo sin igual. Confeccionados con pasión y precisión, estos cinturones fusionan a la perfección la robustez con la elegancia, transformando tu look diario en una expresión única de individualidad. Descubre la esencia distintiva de Rusty, donde la moda y la funcionalidad convergen con gracia.","https://rusty.cl/hombre-accesorios-cinturon-giant-r-duo-1000268498multicolor.html","https://rusty.cl/media/catalog/product/7/a/7av546-mv24fullprintmcolor-1.jpg","14990.00 CLP","","","Rusty","","","","",""
"1000263416Marino","in stock","new","JOCKEY ABDUCTED ACID","Experimenta la libertad en su máxima expresión con el jockey Rusty, una obra maestra de comodidad y estilo. Sumérgete en la sensación de su suave tejido mientras te deslizas por la vida con confianza. Diseñado con el espíritu rebelde de Rusty, este jockey no solo es una prenda, sino una declaración audaz de individualidad. Descubre la fusión perfecta entre moda y funcionalidad mientras llevas contigo el legado de la marca en cada aventura. Eleva tu estilo y haz que cada día sea inolvidable con el jockey Rusty.","https://rusty.cl/hombre-accesorios-jockey-abducted-acid-1000263416marino.html","https://rusty.cl/media/catalog/product/7/a/7aj471-mv24lisonavy-1.jpg","15990.00 CLP","","","Rusty","","","Azul Marino","",""
"1000263426Negro","in stock","new","JOCKEY NEO G","Experimenta la libertad en su máxima expresión con el jockey Rusty, una obra maestra de comodidad y estilo. Sumérgete en la sensación de su suave tejido mientras te deslizas por la vida con confianza. Diseñado con el espíritu rebelde de Rusty, este jockey no solo es una prenda, sino una declaración audaz de individualidad. Descubre la fusión perfecta entre moda y funcionalidad mientras llevas contigo el legado de la marca en cada aventura. Eleva tu estilo y haz que cada día sea inolvidable con el jockey Rusty.","https://rusty.cl/hombre-accesorios-jockey-neo-g-1000263426negro.html","https://rusty.cl/media/catalog/product/7/a/7aj479-mv24lisoblack-1.jpg","15990.00 CLP","","","Rusty","","","Negro","",""
"1000263388Gris Oscuro","in stock","new","JOCKEY BIG R ACID","Experimenta la libertad en su máxima expresión con el jockey Rusty, una obra maestra de comodidad y estilo. Sumérgete en la sensación de su suave tejido mientras te deslizas por la vida con confianza. Diseñado con el espíritu rebelde de Rusty, este jockey no solo es una prenda, sino una declaración audaz de individualidad. Descubre la fusión perfecta entre moda y funcionalidad mientras llevas contigo el legado de la marca en cada aventura. Eleva tu estilo y haz que cada día sea inolvidable con el jockey Rusty.","https://rusty.cl/hombre-accesorios-jockey-big-r-acid-1000263388gris-oscuro.html","https://rusty.cl/media/catalog/product/7/a/7aj470-mv24lisodarknavy-1.jpg","15990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000263390Multicolor","in stock","new","JOCKEY 90TAS R TRUCKER","Experimenta la libertad en su máxima expresión con el jockey Rusty, una obra maestra de comodidad y estilo. Sumérgete en la sensación de su suave tejido mientras te deslizas por la vida con confianza. Diseñado con el espíritu rebelde de Rusty, este jockey no solo es una prenda, sino una declaración audaz de individualidad. Descubre la fusión perfecta entre moda y funcionalidad mientras llevas contigo el legado de la marca en cada aventura. Eleva tu estilo y haz que cada día sea inolvidable con el jockey Rusty.","https://rusty.cl/hombre-accesorios-jockey-90tas-r-trucker-1000263390multicolor.html","https://rusty.cl/media/catalog/product/7/a/7aj475-mv24fullprintmcolor-1.jpg","13990.00 CLP","","","Rusty","","","Multicolor","",""
"1000263396Burdeo","in stock","new","JOCKEY NO TIME","Experimenta la libertad en su máxima expresión con el jockey Rusty, una obra maestra de comodidad y estilo. Sumérgete en la sensación de su suave tejido mientras te deslizas por la vida con confianza. Diseñado con el espíritu rebelde de Rusty, este jockey no solo es una prenda, sino una declaración audaz de individualidad. Descubre la fusión perfecta entre moda y funcionalidad mientras llevas contigo el legado de la marca en cada aventura. Eleva tu estilo y haz que cada día sea inolvidable con el jockey Rusty.","https://rusty.cl/hombre-accesorios-jockey-no-time-1000263396burdeo.html","https://rusty.cl/media/catalog/product/7/a/7aj480-mv24lisobordeaux-1.jpg","15990.00 CLP","","","Rusty","","","Burdeo","",""
"1000263398Olivo","in stock","new","JOCKEY MENTAL CONTROL","Experimenta la libertad en su máxima expresión con el jockey Rusty, una obra maestra de comodidad y estilo. Sumérgete en la sensación de su suave tejido mientras te deslizas por la vida con confianza. Diseñado con el espíritu rebelde de Rusty, este jockey no solo es una prenda, sino una declaración audaz de individualidad. Descubre la fusión perfecta entre moda y funcionalidad mientras llevas contigo el legado de la marca en cada aventura. Eleva tu estilo y haz que cada día sea inolvidable con el jockey Rusty.","https://rusty.cl/hombre-accesorios-jockey-mental-control-1000263398olivo.html","https://rusty.cl/media/catalog/product/7/a/7aj481-mv24lisoolive-1.jpg","15990.00 CLP","","","Rusty","","","Verde","",""
"1000263400Negro","in stock","new","JOCKEY ELECTRIC PALM","Experimenta la libertad en su máxima expresión con el jockey Rusty, una obra maestra de comodidad y estilo. Sumérgete en la sensación de su suave tejido mientras te deslizas por la vida con confianza. Diseñado con el espíritu rebelde de Rusty, este jockey no solo es una prenda, sino una declaración audaz de individualidad. Descubre la fusión perfecta entre moda y funcionalidad mientras llevas contigo el legado de la marca en cada aventura. Eleva tu estilo y haz que cada día sea inolvidable con el jockey Rusty.","https://rusty.cl/hombre-accesorios-jockey-electric-palm-1000263400negro.html","https://rusty.cl/media/catalog/product/7/a/7aj484-mv24lisoblack-1.jpg","15990.00 CLP","","","Rusty","","","Negro","",""
"1000277270Morado","in stock","new","POLERA SURF INDUSTRY LS TEE","Sumérgete en la expresión única de estilo con las poleras de Rusty. Cada hilo cuenta una historia de aventura y autenticidad, abrazándote con la suavidad de la calidad inigualable. Desde el amanecer hasta el anochecer, estas prendas se convierten en un lienzo de experiencias, llevando contigo el espíritu indomable de Rusty. Descubre la fusión perfecta entre moda y emoción, mientras te sumerges en el mundo vibrante de las poleras que reflejan tu espíritu intrépido.","https://rusty.cl/hombre-vestuario-polera-surf-industry-ls-tee-1000277270morado.html","https://rusty.cl/media/catalog/product/7/p/7p209-mi24lisopurple-1.jpg","7990.00 CLP","","","Rusty","","","","",""
"1000277276Negro","in stock","new","POLERA EQUIPMENT FOR BOARDING LS TEE","Sumérgete en la expresión única de estilo con las poleras de Rusty. Cada hilo cuenta una historia de aventura y autenticidad, abrazándote con la suavidad de la calidad inigualable. Desde el amanecer hasta el anochecer, estas prendas se convierten en un lienzo de experiencias, llevando contigo el espíritu indomable de Rusty. Descubre la fusión perfecta entre moda y emoción, mientras te sumerges en el mundo vibrante de las poleras que reflejan tu espíritu intrépido.","https://rusty.cl/hombre-vestuario-polera-equipment-for-boarding-ls-tee-1000277276negro.html","https://rusty.cl/media/catalog/product/7/p/7p210-mi24lisoblack-1.jpg","7990.00 CLP","","","Rusty","","","","",""
"1000277282Gris Oscuro","in stock","new","POLERA LIL OLD FLAME LS","Sumérgete en la expresión única de estilo con las poleras de Rusty. Cada hilo cuenta una historia de aventura y autenticidad, abrazándote con la suavidad de la calidad inigualable. Desde el amanecer hasta el anochecer, estas prendas se convierten en un lienzo de experiencias, llevando contigo el espíritu indomable de Rusty. Descubre la fusión perfecta entre moda y emoción, mientras te sumerges en el mundo vibrante de las poleras que reflejan tu espíritu intrépido.","https://rusty.cl/hombre-vestuario-polera-lil-old-flame-ls-1000277282gris-oscuro.html","https://rusty.cl/media/catalog/product/7/p/7p211-mi24lisodgrey-1.jpg","7990.00 CLP","","","Rusty","","","","",""
"1000277294Negro","in stock","new","POLERA EQUALS LS TEE","Sumérgete en la expresión única de estilo con las poleras de Rusty. Cada hilo cuenta una historia de aventura y autenticidad, abrazándote con la suavidad de la calidad inigualable. Desde el amanecer hasta el anochecer, estas prendas se convierten en un lienzo de experiencias, llevando contigo el espíritu indomable de Rusty. Descubre la fusión perfecta entre moda y emoción, mientras te sumerges en el mundo vibrante de las poleras que reflejan tu espíritu intrépido.","https://rusty.cl/hombre-vestuario-polera-equals-ls-tee-1000277294negro.html","https://rusty.cl/media/catalog/product/7/p/7p213-mi24lisoblack-3.jpg","7990.00 CLP","","","Rusty","","","","",""
"1000277300Marino","in stock","new","POLERA OVAL 90S LS","Sumérgete en la expresión única de estilo con las poleras de Rusty. Cada hilo cuenta una historia de aventura y autenticidad, abrazándote con la suavidad de la calidad inigualable. Desde el amanecer hasta el anochecer, estas prendas se convierten en un lienzo de experiencias, llevando contigo el espíritu indomable de Rusty. Descubre la fusión perfecta entre moda y emoción, mientras te sumerges en el mundo vibrante de las poleras que reflejan tu espíritu intrépido.","https://rusty.cl/hombre-vestuario-polera-oval-90s-ls-1000277300marino.html","https://rusty.cl/media/catalog/product/7/p/7p214-mi24lisonavy-1.jpg","7990.00 CLP","","","Rusty","","","","",""
"1000277306Blanco","in stock","new","POLERA SURF & LIFE LS","Sumérgete en la expresión única de estilo con las poleras de Rusty. Cada hilo cuenta una historia de aventura y autenticidad, abrazándote con la suavidad de la calidad inigualable. Desde el amanecer hasta el anochecer, estas prendas se convierten en un lienzo de experiencias, llevando contigo el espíritu indomable de Rusty. Descubre la fusión perfecta entre moda y emoción, mientras te sumerges en el mundo vibrante de las poleras que reflejan tu espíritu intrépido.","https://rusty.cl/hombre-vestuario-polera-surf-life-ls-1000277306blanco.html","https://rusty.cl/media/catalog/product/7/p/7p215-mi24lisowhite-1.jpg","7990.00 CLP","","","Rusty","","","","",""
"1000277312Blanco","in stock","new","POLERA CLERK DEATH LS TEE","Sumérgete en la expresión única de estilo con las poleras de Rusty. Cada hilo cuenta una historia de aventura y autenticidad, abrazándote con la suavidad de la calidad inigualable. Desde el amanecer hasta el anochecer, estas prendas se convierten en un lienzo de experiencias, llevando contigo el espíritu indomable de Rusty. Descubre la fusión perfecta entre moda y emoción, mientras te sumerges en el mundo vibrante de las poleras que reflejan tu espíritu intrépido.","https://rusty.cl/hombre-vestuario-polera-clerk-death-ls-tee-1000277312blanco.html","https://rusty.cl/media/catalog/product/7/p/7p216-mi24lisowhite-1.jpg","7990.00 CLP","","","Rusty","","","","",""
"1000276916Negro","in stock","new","POLERA ALL WE NEED","Descubre la combinación perfecta de comodidad y durabilidad con nuestra polera de hombre, elaborada con un 60% de algodón y un 40% de poliéster. Esta mezcla de materiales ofrece lo mejor de ambos mundos: la suavidad y transpirabilidad del algodón, junto con la resistencia y fácil cuidado del poliéster. Ya sea que estés relajándote en casa o saliendo con amigos, esta polera es tu compañera ideal. Su tejido transpirable te mantiene fresco durante todo el día, mientras que su resistencia al lavado y las arrugas garantiza que siempre luzcas impecable sin importar la ocasión. Con un diseño clásico y versátil, esta polera se adapta a cualquier estilo y situación. Desde un look casual con jeans hasta combinada con un blazer para una salida más formal, esta polera te ofrece un aspecto fresco y cómodo en todo momento.","https://rusty.cl/vestuario-polera-all-we-need-1000276916negro.html","https://rusty.cl/media/catalog/product/7/p/7p198-mi24lisoblack-1.jpg","7990.00 CLP","","","Rusty","","","Negro","",""
